Sample,Particle Id,Group,Score,PM80-1 (µg/m3),Particle # conc. (#particle/m3),CmNormPM10-PM2.5 (µg/m3),Mass deposition (µg/cm2/s),Number deposition (#particles/cm2/s),MassMicrogram (µg),dAero  (µm),VolumeMicron3,AreaMicron2,AspectRatio,CentroidShift,Circularity,Compactness,Convexity,Count,Dispersion,ECDMicron,EEAMicron,EEBMicron,Eccentricity,Entropy,FractalDimH,FractalDimR,Glitch,Grain12,Grain3,Grain6,GrayKurt,GrayMean,GraySkew,GrayStd,InertiaRatio,Irregularity,JumpRatio,LengthMicron,PerimeterMicron,Porosity,Roundness,ShapeFactor,Solidity,WidthMicron,H,He,Li,Be,B,C,N,O,F,Ne,Na,Mg,Al,Si,P,S,Cl,Ar,K,Ca,Sc,Ti,V,Cr,Mn,Fe,Co,Ni,Cu,Zn,Ga,Ge,As,Se,Br,Kr,Rb,Sr,Y,Zr,Nb,Mo,Tc,Ru,Rh,Pd,Ag,Cd,In,Sn,Sb,Te,I,Xe,Cs,Ba,La,Ce,Pr,Nd,Pm,Sm,Eu,Gd,Tb,Dy,Ho,Er,Tm,Yb,Lu,Hf,Ta,W,Re,Os,Ir,Pt,Au,Hg,Tl,Pb,Bi,Po,At,Rn,Fr,Ra,Ac,Th,Pa,U,Np,Pu,Am,Cm,Bk,Cf,Es
ME22_MA_P1,178,Mineral,0.995,0.025522465348483465,399.4647768056506,0.02339927281577201,9.983999154422362e-16,4.2191422483535694e-05,6.389165410922017e-05,5.853,23.664,9.967,1.675,0.501,0.956,0.913,0.943,63565,3.377,3.562,2.401,1.377,0.802,6.202,1.131,1.009,0.055,0.142,0.027,0.036,1.244,0.393,-1.104,0.082,0.956,2.077,0.095,5.297,11.71,0,1.095,1.42,0.901,3.163,0,0,0,0,0,0.0,0.0,47.267,0.0,0,5.296,0.0,16.144,31.293,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ME22_MA_P1,180,Mineral,0.969,0.02717046283027774,352.4760913774804,0.02442131872651684,1.204558166038337e-15,4.2191422483535694e-05,7.708455550586503e-05,6.231,28.55,11.292,1.154,0.873,0.941,0.885,0.885,83911,3.523,3.792,2.117,1.729,0.5,6.465,1.116,1.033,0.155,0.126,0.016,0.063,-0.383,0.344,-0.284,0.089,0.907,1.616,0.125,4.337,12.663,0,1.13,1.445,0.887,3.757,0,0,0,0,0,19.252,0.0,39.802,0.0,0,0.0,0.54,3.41,16.594,0.462,2.464,0.0,0,0.549,10.542,0,1.243,0.0,0.0,0.0,5.143,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ME22_MA_P1,182,Mineral,0.981,0.05170412968968464,97.33595005226958,0.013135538769065066,8.300655002214465e-15,4.2191422483535694e-05,0.0005311925312479041,11.857,196.738,40.893,1.462,1.266,0.98,0.96,0.932,112920,5.366,7.216,4.415,2.973,0.73,6.581,1.074,1.016,0.075,0.139,0.011,0.069,0.167,0.39,-0.1,0.093,0.957,1.619,0.115,8.908,23.14,0,1.042,1.302,0.94,6.092,0,0,0,0,0,9.108,0.0,45.832,0.0,0,2.431,0.43,17.469,20.467,0.0,1.586,0.0,0,1.344,0.566,0,0.766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ME22_MA_P1,183,Mineral,0.945,0.026310638057167688,375.8901766477602,0.023906871878643002,1.0937820899170982e-15,4.2191422483535694e-05,6.999554575171275e-05,6.034,25.924,10.589,2.047,0.365,0.834,0.695,0.927,76932,3.508,3.672,2.99,1.211,0.873,6.404,1.136,1.01,0.848,0.268,0.025,0.101,0.051,0.376,-0.654,0.089,0.955,2.813,0.481,5.721,13.839,0,1.439,1.87,0.781,2.795,0,0,0,0,0,0.0,0.0,43.055,0.0,0,0.0,21.186,6.784,18.724,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.856,0.0,6.405,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.991,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ME22_MA_P1,188,Mineral,0.99,0.036743178637569686,192.73930482628,0.02621908072604938,2.9789748706362083e-15,4.2191422483535694e-05,0.00019063666682147209,8.426,70.606,20.657,1.192,0.371,0.992,0.983,0.934,90560,4.384,5.128,2.822,2.355,0.544,6.158,1.136,1.021,0.141,0.069,0.013,0.052,1.513,0.364,-1.018,0.076,0.943,1.427,0.287,6.027,16.249,0,1.017,1.296,0.939,5.058,0,0,0,0,0,9.944,0.0,47.319,0.0,0,0.0,1.019,16.811,18.79,0.0,0.0,0.0,0,0.0,0.0,0,1.692,0.0,0.0,0.0,4.425,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ME22_MA_P1,189,Mineral,0.378,0.046452033367270724,120.59082825800155,0.018881773966119123,6.019367443178583e-15,4.2191422483535694e-05,0.00038520370112963794,10.653,142.668,33.007,1.355,0.118,0.782,0.611,0.783,86930,5.093,6.483,3.909,2.78,0.675,6.584,1.143,1.042,0.176,0.086,0.032,0.075,-0.131,0.318,-0.242,0.094,1.01,1.952,0.09,8.143,26.054,0,1.637,2.071,0.836,6.009,0,0,0,0,0,25.752,0.0,37.904,0.0,0,2.148,0.943,7.049,14.239,0.0,1.042,0.0,0,0.641,4.95,0,0.407,0.0,0.0,0.0,4.924,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ME22_MA_P1,192,Mineral,0.981,0.04091332878715345,155.4512092529747,0.024081347189439894,4.112738672777037e-15,4.2191422483535694e-05,0.00026319080426433244,9.382,97.478,25.611,1.953,0.494,0.838,0.703,0.911,86078,4.747,5.71,4.11,2.08,0.859,6.202,1.114,1.017,0.069,0.111,0.01,0.069,0.996,0.364,-0.627,0.075,0.98,2.48,0.097,8.814,21.403,0,1.423,1.871,0.872,4.513,0,0,0,0,0,3.93,0.0,46.32,0.0,0,7.462,0.0,11.199,28.81,0.259,0.0,0.0,0,0.0,1.366,0,0.0,0.0,0.0,0.0,0.654,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ME22_MA_P1,193,Mineral,0.979,0.04475387944037836,129.91591651266253,0.020672098055533314,5.3830539182346065e-15,4.2191422483535694e-05,0.00034448342159843306,10.263,127.586,30.64,1.353,1.794,0.965,0.931,0.934,86227,4.955,6.246,3.75,2.632,0.674,6.536,1.102,1.017,0.07,0.093,0.014,0.046,0.036,0.32,0.218,0.09,0.968,1.636,0.162,7.517,20.339,0,1.074,1.295,0.927,5.554,0,0,0,0,0,17.032,0.0,46.694,0.0,0,0.342,0.308,12.177,18.057,0.0,1.148,0.0,0,1.599,1.92,0,0.722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ME22_MA_P1,196,Mineral,0.396,0.015863767063880516,1033.9774995950286,0.014420701628670084,2.3974835709843884e-16,4.2191422483535694e-05,1.5342468351674747e-05,3.638,5.682,3.849,2.385,4.58,0.791,0.625,0.911,66041,2.066,2.214,1.982,0.673,0.908,6.7,1.072,1.025,0.081,0.0,0.0,0.184,-0.463,0.318,0.524,0.115,1.026,3.296,0.184,3.83,8.797,0,1.6,2.274,0.78,1.606,0,0,0,0,0,25.197,0.0,45.157,0.0,0,0.0,0.854,1.724,3.438,0.0,1.348,0.0,0,0.369,18.374,0,0.0,0.0,0.0,0.0,3.539,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ME22_MA_P1,200,Mineral,0.986,0.04008933004625632,161.90719153862523,0.02464902291263614,3.869216781928198e-15,4.2191422483535694e-05,0.00024760685220515637,9.194,91.706,24.59,1.719,0.67,0.931,0.867,0.958,83858,4.637,5.595,3.769,2.101,0.813,6.68,1.17,1.012,0.093,0.058,0.029,0.087,-0.467,0.372,0.037,0.101,0.96,1.942,0.232,7.602,18.882,0,1.154,1.422,0.937,4.422,0,0,0,0,0,18.486,0.0,39.921,0.0,0,0.35,0.515,14.582,16.961,0.0,0.0,0.0,0,0.0,1.018,0,0.0,0.0,0.0,0.0,8.167,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ME22_MA_P1,201,Mineral,0.661,0.02426138901458872,442.0713946699077,0.022521524587257882,8.575977866536929e-16,4.2191422483535694e-05,5.48811556393613e-05,5.564,20.326,9.007,1.301,0.469,0.811,0.658,0.825,99708,3.21,3.386,2.1,1.403,0.64,6.867,1.163,1.045,0.034,0.158,0.01,0.079,-0.558,0.42,-0.507,0.124,0.89,2.06,0.153,4.367,13.111,0,1.519,1.788,0.854,3.357,0,0,0,0,0,0.0,0.0,40.967,0.0,0,2.433,5.691,9.779,21.088,0.0,0.0,0.0,0,0.32,7.723,0,0.0,0.0,0.0,1.054,10.945,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ME22_MA_P1,210,Mineral,0.482,0.14969549299846058,11.611980207915815,1.1141464360616905e-07,2.0144794510407085e-13,4.2191422483535694e-05,0.012891469871470681,34.329,4774.618,342.806,1.61,0.218,0.608,0.37,0.651,60661,8.468,20.892,14.102,7.991,0.784,6.366,1.113,1.025,0.064,0.075,0.013,0.052,0.827,0.296,0.436,0.08,1.002,2.123,0.552,31.306,107.913,0,2.703,3.08,0.855,19.45,0,0,0,0,0,9.328,0.064,43.52,0.016,0,1.096,2.96,7.364,21.692,0.121,0.573,0.019,0,1.062,4.781,0,0.373,0.001,0.026,0.008,6.495,0.0,0.002,0.05,0.043,0,0,0.0,0.0,0,0,0,0.0,0.077,0.0,0.0,0,0,0,0,0,0.0,0.003,0,0.01,0.0,0,0,0,0,0.05,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0.0,0.015,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ME22_MA_P1,211,Mineral,0.771,0.018751345260241786,740.0462733239768,0.017804573197009767,3.959441749480374e-16,4.2191422483535694e-05,2.533807132899761e-05,4.3,9.384,5.381,1.764,0.309,0.929,0.863,0.962,81707,2.452,2.617,1.903,0.915,0.824,6.53,1.195,1.024,0.022,0.0,0.016,0.132,-0.807,0.333,-0.244,0.098,0.845,2.319,0.218,3.856,8.853,0,1.159,1.517,0.876,2.186,0,0,0,0,0,0.0,0.0,46.118,0.0,0,0.546,1.141,12.205,20.373,0.0,0.0,0.0,0,1.301,1.689,0,0.0,0.0,0.0,0.0,16.627,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ME22_MA_P1,219,Mineral,0.601,0.21987152489712625,5.382521333880821,1.4460317586594931e-11,6.383276138665943e-13,4.2191422483535694e-05,0.04084916923842417,50.422,15129.322,739.546,1.305,0.894,0.752,0.565,0.834,88573,9.624,30.686,21.129,11.887,0.643,6.576,1.101,1.021,0.763,0.042,0.01,0.03,2.625,0.349,0.77,0.098,0.987,2.185,0.17,41.43,128.196,0,1.768,2.09,0.827,31.746,0,0,0,0,0,15.743,0.0,41.922,0.0,0,0.536,14.489,6.373,14.159,0.0,0.0,0.0,0,0.0,0.875,0,0.0,0.0,1.267,0.0,4.637,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ME22_MA_P1,224,Mineral,0.553,0.08304474266954615,37.731098493948124,0.0004353615337386462,3.4393240617421093e-14,4.2191422483535694e-05,0.0022009627597475356,19.044,815.171,105.507,1.251,1.0,0.831,0.691,0.815,90123,6.748,11.59,6.49,5.274,0.601,6.724,1.173,1.028,0.148,0.094,0.019,0.067,1.016,0.322,0.515,0.104,0.946,1.629,0.074,14.043,43.815,0,1.448,1.816,0.886,11.224,0,0,0,0,0,19.057,0.0,37.408,0.0,0,0.778,1.934,8.031,15.262,0.0,1.704,0.0,0,0.456,3.088,0,0.578,0.0,0.0,0.0,11.705,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ME22_MA_P1,225,Mineral,0.453,0.03662137012804576,194.0236004145617,0.026253004197508017,2.9494458896618167e-15,4.2191422483535694e-05,0.0001887469877365356,8.398,69.906,20.516,1.224,0.656,0.812,0.659,0.895,79020,4.417,5.111,3.017,2.254,0.577,6.445,1.192,1.032,0.066,0.069,0.026,0.087,0.544,0.351,-0.093,0.087,0.943,1.881,0.234,6.962,19.779,0,1.517,1.96,0.826,5.688,0,0,0,0,0,21.925,0.0,32.92,0.0,0,0.714,2.098,8.599,15.485,0.417,0.959,0.0,0,1.392,5.991,0,0.8,0.0,0.0,0.0,8.701,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ME22_MA_P1,235,Mineral,0.74,0.06390647626140485,63.7138712239548,0.004023880270668237,1.5673691049051572e-14,4.2191422483535694e-05,0.001003022968684057,14.655,371.49,62.473,1.183,0.608,0.799,0.638,0.819,77614,6.024,8.919,5.177,3.999,0.534,6.625,1.127,1.021,0.274,0.091,0.021,0.051,-0.079,0.384,-0.212,0.096,0.982,1.795,0.109,11.082,35.075,0,1.567,1.909,0.829,9.369,0,0,0,0,0,0.0,0.0,56.918,0.0,0,0.0,0.315,1.686,2.489,0.0,0.124,0.0,0,0.0,38.468,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ME22_MA_P1,240,Mineral,0.928,0.05244214595327077,94.61561724793599,0.012371206680451545,8.661199290566443e-15,4.2191422483535694e-05,0.0005542652204640644,12.026,205.283,42.077,1.253,0.686,0.868,0.753,0.896,105026,5.429,7.319,4.276,3.207,0.603,6.339,1.148,1.019,0.06,0.068,0.017,0.101,0.042,0.331,0.088,0.08,0.973,1.69,0.105,8.581,26.502,0,1.328,1.588,0.887,6.846,0,0,0,0,0,0.0,0.0,45.901,0.0,0,0.469,0.5,3.943,40.031,0.0,0.33,0.0,0,0.562,0.845,0,0.0,0.0,0.0,0.0,6.5,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0.918,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ME22_MA_P1,241,Mineral,0.977,0.034299843240648616,221.17674699477513,0.026588510625619677,2.423332867304902e-15,4.2191422483535694e-05,0.00015507888467795796,7.866,57.437,18.001,1.522,1.24,0.883,0.78,0.928,77926,4.191,4.787,3.144,1.849,0.754,6.354,1.15,1.023,0.154,0.079,0.01,0.02,-0.145,0.379,-0.847,0.099,0.867,1.94,0.157,6.429,17.033,0,1.283,1.509,0.877,4.223,0,0,0,0,0,0.0,0.0,43.293,0.0,0,0.442,1.037,18.684,24.022,0.0,0.688,0.0,0,8.772,0.0,0,0.0,0.0,0.0,0.0,3.062,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ME22_MA_P1,265,Mineral,0.831,0.07827988038522794,42.464247257763624,0.000769876667808487,2.880627663990616e-14,4.2191422483535694e-05,0.0018434303076199296,17.952,682.752,93.734,1.322,0.357,0.852,0.726,0.848,91458,6.574,10.925,6.361,4.767,0.654,6.601,1.148,1.028,0.109,0.076,0.018,0.057,-0.126,0.372,0.03,0.093,0.941,1.637,0.124,13.09,40.285,0,1.378,1.629,0.9,9.899,0,0,0,0,0,13.58,0.0,40.765,0.0,0,0.0,2.422,6.133,10.044,0.0,1.157,0.427,0,0.278,9.964,0,0.0,0.0,0.0,0.0,14.222,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.007,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ME22_MA_P1,268,Mineral,0.996,0.028144930906469134,328.49091511287395,0.024950369681654226,1.3388663531866944e-15,4.2191422483535694e-05,8.567948034970208e-05,6.454,31.733,12.121,1.775,1.525,0.922,0.849,0.987,105894,3.616,3.928,2.656,1.469,0.826,6.139,1.169,1.012,0.043,0.117,0.015,0.088,0.172,0.353,-0.853,0.078,0.924,2.038,0.214,5.136,13.391,0,1.177,1.407,0.911,2.893,0,0,0,0,0,0.0,0.0,49.269,0.0,0,0.0,24.816,0.925,21.29,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,3.701,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ME22_MA_P1,271,Mineral,0.711,0.06680838487065127,58.299092110184645,0.0029184217060297074,1.7907278366536792e-14,4.2191422483535694e-05,0.001145959267159498,15.321,424.429,68.277,1.15,0.463,0.871,0.759,0.84,97351,6.123,9.324,5.109,4.341,0.493,6.669,1.126,1.025,0.082,0.062,0.01,0.057,0.025,0.351,-0.032,0.102,0.966,1.548,0.097,11.426,33.618,0,1.317,1.646,0.901,9.938,0,0,0,0,0,8.681,0.0,44.134,0.0,0,1.198,1.406,7.725,20.274,0.0,0.0,0.0,0,1.806,10.398,0,0.0,0.0,0.0,0.0,4.377,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ME22_MA_P1,278,Mineral,0.773,0.04695359781825159,118.02825473898676,0.01833490902230012,6.216462154675924e-15,4.2191422483535694e-05,0.00039781658995201606,10.768,147.339,33.726,1.065,0.487,0.957,0.916,0.901,63861,5.082,6.553,3.459,3.118,0.344,6.762,1.202,1.028,0.047,0.084,0.011,0.084,-0.461,0.358,0.162,0.107,0.912,1.264,0.109,7.031,21.515,0,1.092,1.27,0.924,6.601,0,0,0,0,0,0.0,0.0,60.257,0.0,0,0.0,0.0,14.101,25.642,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ME22_MA_P1,279,Mineral,0.597,0.05491414217596218,86.28897876395978,0.009984388766594516,9.944644860815007e-15,4.2191422483535694e-05,0.0006363981004593615,12.593,235.703,46.136,1.93,0.509,0.817,0.667,0.901,96580,5.599,7.664,5.522,2.794,0.855,6.656,1.1,1.02,0.081,0.062,0.017,0.062,0.363,0.359,0.446,0.099,0.979,2.302,0.089,12.068,29.472,0,1.498,1.894,0.881,6.253,0,0,0,0,0,0.0,0.0,51.518,0.0,0,0.0,0.457,2.806,37.972,0.425,1.063,0.0,0,0.0,0.414,0,0.0,0.0,0.0,0.0,5.345,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ME22_MA_P1,288,Mineral,0.966,0.03432133885997637,220.899785635737,0.0265880603497333,2.427891811722414e-15,4.2191422483535694e-05,0.00015537062999496133,7.871,57.545,18.017,1.245,1.652,0.878,0.77,0.889,85004,4.204,4.79,2.733,2.146,0.595,6.627,1.152,1.03,0.026,0.079,0.034,0.039,-0.327,0.363,-0.173,0.097,0.905,1.678,0.14,5.955,17.145,0,1.298,1.568,0.876,4.784,0,0,0,0,0,16.552,0.0,42.774,0.0,0,0.4,4.481,2.636,10.26,0.473,3.035,0.0,0,0.615,11.119,0,0.356,0.0,0.0,0.0,7.299,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ME22_MA_P1,292,Mineral,0.539,0.06741026221182832,57.26268446186107,0.002727329504383402,1.8395632141229468e-14,4.2191422483535694e-05,0.0011772110030350722,15.459,436.004,69.511,1.23,1.011,0.74,0.547,0.76,70673,6.156,9.408,5.659,4.012,0.582,6.624,1.148,1.028,1.098,0.082,0.011,0.077,-0.316,0.317,0.268,0.096,0.958,1.863,0.17,11.112,39.949,0,1.827,2.198,0.867,9.034,0,0,0,0,0,19.877,0.0,40.035,0.0,0,0.383,0.5,2.851,7.504,0.0,2.065,0.0,0,0.502,23.5,0,0.0,0.0,0.0,0.0,2.784,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ME22_MA_P1,294,Mineral,0.621,0.060567490059160796,70.9323883774753,0.005743683093644861,1.334305871489893e-14,4.2191422483535694e-05,0.0008538763665597097,13.89,316.251,56.122,2.643,0.349,0.629,0.396,0.806,59579,5.876,8.453,6.85,2.728,0.926,6.5,1.111,1.034,0.649,0.152,0.036,0.076,0.663,0.373,-0.496,0.091,0.926,3.104,0.768,16.198,42.19,0,2.524,2.742,0.843,6.128,0,0,0,0,0,9.328,0.064,43.52,0.016,0,1.096,2.96,7.364,21.692,0.121,0.573,0.019,0,1.062,4.781,0,0.373,0.001,0.026,0.008,6.495,0.0,0.002,0.05,0.043,0,0,0.0,0.0,0,0,0,0.0,0.077,0.0,0.0,0,0,0,0,0,0.0,0.003,0,0.01,0.0,0,0,0,0,0.05,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0.0,0.015,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
